1 -650 170 510 97.90 0.66 -1.17 5.34 -15.60 5.11 -13.19 5.06 
2 -575 170 585 98.60 0.73 -1.21 5.59 -15.64 5.37 -13.21 5.33 
3 -500 170 660 98.13 0.95 1.19 5.46 -13.25 5.23 -10.83 5.19 
4 -425 170 735 98.60 0.83 2.88 5.46 -11.56 5.23 -9.12 5.19 
5 -350 170 810 98.95 0.74 1.88 5.35 -12.56 5.12 -10.12 5.08 
6 -275 170 885 98.43 0.97 0.98 5.30 -13.45 5.07 -11.02 5.02 
7 -200 170 960 98.43 0.96 0.15 5.55 -14.29 5.33 -11.86 5.29 
8 -125 170 1035 98.62 0.85 1.19 5.52 -13.25 5.30 -10.82 5.26 
9 -50 170 1110 98.78 0.68 -0.58 5.59 -15.01 5.37 -12.58 5.33 
10 25 170 1185 98.41 1.12 1.55 5.57 -12.88 5.35 -10.46 5.31 
11 100 170 1260 96.89 2.47 4.93 5.61 -9.51 5.39 -7.12 5.35 
12 175 170 1335 81.40 18.05 -10.18 3.94 -24.61 3.62 -22.60 3.58 
13 250 170 1410 60.20 39.35 -4.12 2.29 -18.55 1.69 -17.07 1.64 
14 325 170 1485 49.60 50.10 -0.35 1.90 -14.79 1.09 -13.56 1.04 
15 400 170 1560 39.45 60.23 -0.30 1.83 -14.73 0.98 -13.76 0.94 
16 475 170 1635 31.70 68.32 0.08 1.78 -14.35 0.87 -13.57 0.84 
17 550 170 1710 25.45 74.51 1.90 1.78 -12.54 0.88 -11.91 0.86 
18 625 170 1785 19.62 80.23 1.21 1.78 -13.22 0.88 -12.74 0.87 
19 700 170 1860 14.28 85.59 1.43 1.84 -13.00 0.99 -12.65 0.98 
20 775 170 1935 10.94 89.02 0.95 1.88 -13.49 1.05 -13.22 1.05 
21 850 170 2010 7.11 92.92 -0.83 1.97 -15.26 1.22 -15.09 1.22 
22 925 170 2085 4.30 95.69 -0.34 2.07 -14.77 1.36 -14.66 1.36 
23 1000 170 2160 2.60 97.34 0.81 2.02 -13.62 1.29 -13.56 1.29 
24 1075 170 2235 1.73 98.36 -0.05 2.05 -14.48 1.34 -14.44 1.34 
25 1150 170 2310 1.38 98.66 1.11 2.04 -13.32 1.32 -13.29 1.32 
26 1225 170 2385 1.00 99.12 -0.46 2.05 -14.89 1.34 -14.87 1.34 
27 1300 170 2460 1.06 98.91 -0.60 2.03 -15.04 1.31 -15.01 1.31 
