1 -900 0 250 98.40 0.87 -5.44 3.79 -18.62 3.79 -16.87 3.77  
2 -825 0 325 98.40 0.87 -2.39 3.83 -15.57 3.83 -13.82 3.81  
3 -750 0 400 98.40 0.87 -5.56 3.83 -18.74 3.83 -16.99 3.81  
4 -675 0 475 98.87 0.69 -2.43 3.78 -15.61 3.78 -13.85 3.76  
5 -600 0 550 98.53 0.79 -3.77 3.90 -16.96 3.90 -15.20 3.89  
6 -525 0 625 98.27 0.86 -3.88 3.75 -17.06 3.75 -15.31 3.74  
7 -450 0 700 98.54 0.92 -8.45 4.00 -21.64 4.00 -19.88 3.99  
8 -375 0 775 98.81 0.75 1.51 3.97 -11.68 3.97 -9.91 3.96  
9 -300 0 850 98.81 0.82 -3.16 3.97 -16.35 3.97 -14.58 3.96  
10 -225 0 925 98.30 1.02 -0.13 3.98 -13.31 3.98 -11.56 3.96  
11 -150 0 1000 98.52 1.00 -1.76 3.95 -14.95 3.95 -13.19 3.93  
12 -75 0 1075 98.77 0.69 -0.49 3.93 -13.68 3.93 -11.91 3.91  
13 0 0 1150 98.25 1.15 3.41 3.82 -9.78 3.82 -8.02 3.80  
14 75 0 1225 97.73 1.78 -1.24 3.92 -14.43 3.92 -12.69 3.91  
15 150 0 1300 88.68 10.71 -11.22 3.14 -24.41 3.14 -22.83 3.12  
16 225 0 1375 67.97 31.56 -8.42 1.23 -21.60 1.23 -20.39 1.20  
17 300 0 1450 52.81 46.83 -3.23 0.61 -16.41 0.61 -15.47 0.58  
18 375 0 1525 43.18 56.58 -0.83 0.52 -14.01 0.52 -13.24 0.49  
19 450 0 1600 33.92 66.00 -1.34 0.48 -14.52 0.48 -13.92 0.46  
20 525 0 1675 27.92 72.10 0.21 0.52 -12.98 0.52 -12.48 0.51  
21 600 0 1750 21.92 77.96 -0.30 0.54 -13.48 0.54 -13.09 0.53  
22 675 0 1825 15.90 84.02 1.54 0.57 -11.65 0.57 -11.37 0.57  
23 750 0 1900 11.80 88.09 -1.12 0.61 -14.30 0.61 -14.09 0.61  
24 825 0 1975 8.42 91.62 -0.38 0.67 -13.57 0.67 -13.42 0.67  
25 900 0 2050 5.37 94.63 -0.78 0.67 -13.97 0.67 -13.87 0.67  
26 975 0 2125 3.17 96.80 -0.01 0.70 -13.20 0.70 -13.14 0.70  
27 1050 0 2200 2.02 97.93 0.16 0.73 -13.03 0.73 -12.99 0.73  
28 1125 0 2275 1.50 98.54 0.32 0.74 -12.87 0.74 -12.84 0.74  
29 1200 0 2350 1.21 98.85 0.42 0.82 -12.77 0.82 -12.75 0.82  
30 1275 0 2425 1.00 98.99 0.39 0.86 -12.79 0.86 -12.78 0.86  
31 1350 0 2500 1.08 99.10 -0.49 0.87 -13.68 0.87 -13.66 0.87  
